Date,Total Rainfall,Rainfall Anomaly,Temperature Anomaly
1928-03-01,60.25666666666667,-13.156666666666666,-0.2733333333333334
1928-06-01,20.166666666666668,-7.213333333333334,-0.26
1928-09-01,11.469999999999999,-7.62,0.8333333333333334
1928-12-01,28.236666666666668,-7.226666666666667,0.31333333333333335
1929-03-01,64.62666666666667,-8.786666666666667,-0.19333333333333333
1929-06-01,24.576666666666668,-2.8033333333333332,-1.4366666666666668
1929-09-01,10.520000000000001,-8.57,-1.16
1929-12-01,26.433333333333337,-9.030000000000001,-0.6133333333333333
1930-03-01,71.85666666666667,-1.5566666666666678,-0.29
1930-06-01,25.183333333333337,-2.1966666666666668,-0.32
1930-09-01,16.886666666666667,-2.2033333333333336,0.18333333333333332
1930-12-01,49.72,14.256666666666666,-0.5366666666666667
1931-03-01,54.97666666666667,-18.436666666666667,-0.5633333333333334
1931-06-01,39.88333333333333,12.503333333333336,-0.4366666666666667
1931-09-01,16.603333333333335,-2.4866666666666664,-0.16666666666666666
1931-12-01,33.843333333333334,-1.6199999999999999,-1.1666666666666667
1932-03-01,50.6,-22.813333333333333,0.20999999999999996
1932-06-01,26.55333333333333,-0.8266666666666667,-0.6133333333333333
1932-09-01,17.14,-1.95,-0.7433333333333333
1932-12-01,34.419999999999995,-1.0433333333333332,-0.5366666666666667
1933-03-01,52.84,-20.573333333333334,0.03666666666666666
1933-06-01,24.656666666666666,-2.723333333333333,-0.08666666666666667
1933-09-01,25.959999999999997,6.87,-0.7633333333333333
1933-12-01,44.71333333333333,9.25,-0.9633333333333334
1934-03-01,69.69333333333333,-3.72,-0.006666666666666672
1934-06-01,24.063333333333333,-3.3166666666666664,-0.32
1934-09-01,19.656666666666666,0.566666666666667,-0.2333333333333333
1934-12-01,32.78,-2.6833333333333336,-0.8833333333333333
1935-03-01,56.32333333333333,-17.09,-0.3633333333333333
1935-06-01,17.58666666666667,-9.793333333333335,-1.3
1935-09-01,19.883333333333336,0.7933333333333333,-0.24666666666666667
1935-12-01,22.77333333333333,-12.69,-0.07333333333333333
1936-03-01,66.09,-7.323333333333333,-0.10666666666666667
1936-06-01,21.06,-6.32,-0.9566666666666667
1936-09-01,16.606666666666666,-2.483333333333334,0.58
1936-12-01,31.070000000000004,-4.3933333333333335,-0.07333333333333333
1937-03-01,71.44,-1.9733333333333334,-0.6333333333333334
1937-06-01,16.290000000000003,-11.090000000000002,-0.77
1937-09-01,11.836666666666666,-7.253333333333333,-0.44333333333333336
1937-12-01,29.036666666666672,-6.426666666666667,0.3933333333333333
1938-03-01,60.68333333333334,-12.729999999999999,-0.25999999999999995
1938-06-01,20.023333333333333,-7.3566666666666665,0.48666666666666664
1938-09-01,15.700000000000001,-3.39,-0.2833333333333333
1938-12-01,24.826666666666664,-10.636666666666665,0.7666666666666666
1939-03-01,82.44,9.026666666666666,-0.08666666666666668
1939-06-01,29.84,2.4600000000000004,-0.07
1939-09-01,21.3,2.2099999999999995,-1.2533333333333332
1939-12-01,30.549999999999997,-4.913333333333333,-1.0633333333333332
1940-03-01,81.69666666666667,8.283333333333333,-0.24000000000000002
1940-06-01,14.950000000000001,-12.43,-0.8366666666666666
1940-09-01,10.85,-8.24,-0.06
1940-12-01,24.310000000000002,-11.153333333333334,0.25
1941-03-01,87.06,13.646666666666667,-1.2666666666666666
1941-06-01,28.263333333333332,0.8833333333333334,-0.32333333333333336
1941-09-01,13.163333333333334,-5.926666666666667,-0.3866666666666667
1941-12-01,31.643333333333334,-3.8200000000000003,-0.22
1942-03-01,75.66,2.2466666666666666,-0.19000000000000003
1942-06-01,34.76333333333333,7.383333333333334,0.5499999999999999
1942-09-01,16.27,-2.8200000000000003,0.45999999999999996
1942-12-01,50.24,14.776666666666666,-0.52
1943-03-01,60.22666666666667,-13.186666666666667,-0.12000000000000004
1943-06-01,22.156666666666666,-5.223333333333334,-1.14
1943-09-01,18.073333333333334,-1.0166666666666666,-0.6433333333333334
1943-12-01,29.386666666666667,-6.076666666666667,-0.6166666666666666
1944-03-01,63.85,-9.563333333333334,-0.3666666666666667
1944-06-01,17.8,-9.58,-1.3
1944-09-01,15.479999999999999,-3.61,0.046666666666666634
1944-12-01,29.723333333333333,-5.739999999999999,0.010000000000000009
1945-03-01,62.27333333333333,-11.14,-0.6033333333333334
1945-06-01,23.540000000000003,-3.8399999999999985,0.2066666666666667
1945-09-01,19.066666666666666,-0.023333333333333428,-0.003333333333333355
1945-12-01,31.776666666666667,-3.686666666666667,-0.8266666666666667
1946-03-01,80.64333333333333,7.2299999999999995,-1.04
1946-06-01,13.236666666666666,-14.143333333333333,-1.2666666666666666
1946-09-01,14.236666666666666,-4.853333333333334,-0.10333333333333333
1946-12-01,27.586666666666662,-7.876666666666666,-0.5333333333333333
1947-03-01,78.79333333333334,5.379999999999999,0.2733333333333333
1947-06-01,17.003333333333334,-10.376666666666667,-0.12999999999999998
1947-09-01,28.323333333333334,9.233333333333333,-0.14666666666666667
1947-12-01,42.593333333333334,7.13,-1.04
1948-03-01,57.29999999999999,-16.113333333333333,-0.5933333333333334
1948-06-01,27.95,0.5700000000000003,-0.8433333333333334
1948-09-01,14.726666666666667,-4.363333333333333,-0.07
1948-12-01,28.51666666666667,-6.946666666666666,-0.3566666666666667
1949-03-01,75.97,2.556666666666667,-1.2166666666666668
1949-06-01,21.34,-6.039999999999999,-1.72
1949-09-01,15.6,-3.4899999999999998,-0.3566666666666667
1949-12-01,46.07333333333333,10.61,-0.5066666666666667
1950-03-01,81.89999999999999,8.486666666666666,-0.7000000000000001
1950-06-01,38.93666666666667,11.556666666666667,-0.46
1950-09-01,21.113333333333333,2.023333333333333,-0.22666666666666666
1950-12-01,67.21333333333332,31.75,-1.03
1951-03-01,63.806666666666665,-9.606666666666667,-0.18666666666666668
1951-06-01,26.78,-0.5999999999999991,-0.7333333333333334
1951-09-01,15.083333333333334,-4.006666666666667,-0.5833333333333334
1951-12-01,17.419999999999998,-18.043333333333333,-0.20333333333333337
1952-03-01,43.43333333333334,-29.98,-0.033333333333333326
1952-06-01,32.553333333333335,5.173333333333333,-0.42333333333333334
1952-09-01,17.34,-1.75,-0.44333333333333336
1952-12-01,34.67666666666667,-0.7866666666666665,-0.8300000000000001
1953-03-01,71.12,-2.293333333333333,-0.7600000000000001
1953-06-01,24.25,-3.1300000000000003,0.006666666666666672
1953-09-01,16.46666666666667,-2.623333333333333,-0.7799999999999999
1953-12-01,30.206666666666667,-5.256666666666667,-0.26
1954-03-01,65.38333333333334,-8.03,-0.5333333333333333
1954-06-01,30.116666666666664,2.736666666666667,-0.5333333333333333
1954-09-01,16.720000000000002,-2.3699999999999997,-0.08666666666666666
1954-12-01,41.29666666666667,5.833333333333333,-0.3466666666666667
1955-03-01,88.38999999999999,14.976666666666665,-0.12333333333333334
1955-06-01,44.98,17.6,-0.44999999999999996
1955-09-01,25.986666666666668,6.896666666666667,0.2866666666666667
1955-12-01,31.703333333333333,-3.7599999999999993,-0.96
1956-03-01,96.62333333333333,23.209999999999997,-0.49
1956-06-01,39.29666666666667,11.916666666666666,-0.9133333333333332
1956-09-01,25.496666666666666,6.406666666666666,-1.1033333333333333
1956-12-01,39.016666666666666,3.5533333333333332,-1.14
1957-03-01,64.55333333333333,-8.860000000000001,-0.4466666666666666
1957-06-01,22.03,-5.349999999999999,0.8866666666666667
1957-09-01,12.966666666666667,-6.123333333333332,-0.7733333333333334
1957-12-01,30.01,-5.453333333333333,0.48666666666666664
1958-03-01,55.78333333333333,-17.63,0.1366666666666667
1958-06-01,27.356666666666666,-0.023333333333333428,1.1233333333333333
1958-09-01,23.53333333333333,4.443333333333333,-0.35000000000000003
1958-12-01,32.846666666666664,-2.6166666666666667,-0.36000000000000004
1959-03-01,62.60999999999999,-10.803333333333335,0.30333333333333334
1959-06-01,27.703333333333333,0.32333333333333325,0.09999999999999999
1959-09-01,14.066666666666668,-5.023333333333333,0.4066666666666667
1959-12-01,33.74333333333333,-1.72,0.15666666666666673
1960-03-01,73.61666666666666,0.20333333333333314,-0.15333333333333332
1960-06-01,26.486666666666668,-0.8933333333333339,-1.3366666666666667
1960-09-01,20.21666666666667,1.1266666666666667,-0.6633333333333332
1960-12-01,32.48,-2.983333333333333,-0.4733333333333334
1961-03-01,47.05666666666667,-26.356666666666666,0.023333333333333334
1961-06-01,21.396666666666665,-5.983333333333333,2.7755575615628914e-17
1961-09-01,12.950000000000001,-6.14,-0.31
1961-12-01,30.643333333333334,-4.82,0.47333333333333333
1962-03-01,75.24,1.8266666666666656,-0.4066666666666667
1962-06-01,21.09,-6.29,0.05333333333333338
1962-09-01,17.103333333333335,-1.9866666666666666,-0.13666666666666666
1962-12-01,32.04,-3.4233333333333333,0.060000000000000005
1963-03-01,82.19,8.776666666666667,-0.06333333333333331
1963-06-01,37.306666666666665,9.926666666666668,-0.29666666666666663
1963-09-01,17.05333333333333,-2.0366666666666666,-0.19666666666666668
1963-12-01,21.97666666666667,-13.486666666666666,0.03
1964-03-01,55.73666666666667,-17.676666666666666,-0.31
1964-06-01,26.19666666666667,-1.1833333333333333,0.026666666666666672
1964-09-01,24.586666666666662,5.496666666666666,0.49666666666666665
1964-12-01,35.47666666666667,0.013333333333333641,-1.1199999999999999
1965-03-01,44.65,-28.763333333333335,0.3466666666666667
1965-06-01,18.973333333333333,-8.406666666666666,0.07666666666666666
1965-09-01,17.173333333333332,-1.9166666666666663,0.09999999999999998
1965-12-01,34.443333333333335,-1.0200000000000002,0.44333333333333336
1966-03-01,57.14666666666667,-16.266666666666666,-0.17333333333333334
1966-06-01,22.77,-4.609999999999999,-0.10000000000000003
1966-09-01,19.30666666666667,0.21666666666666687,-0.6766666666666666
1966-12-01,33.29666666666667,-2.166666666666667,-1.0599999999999998
1967-03-01,89.23333333333333,15.819999999999999,-0.8466666666666667
1967-06-01,19.826666666666668,-7.553333333333335,0.19000000000000003
1967-09-01,11.520000000000001,-7.57,-0.7000000000000001
1967-12-01,22.38,-13.083333333333334,0.4833333333333334
1968-03-01,87.75333333333333,14.339999999999998,0.25333333333333335
1968-06-01,48.71333333333333,21.333333333333332,-0.2333333333333333
1968-09-01,20.98,1.89,-1.0733333333333335
1968-12-01,24.066666666666666,-11.396666666666667,-0.48666666666666664
1969-03-01,70.75,-2.663333333333333,0.22333333333333338
1969-06-01,19.173333333333332,-8.206666666666667,-0.31333333333333335
1969-09-01,14.223333333333334,-4.866666666666666,-0.16
1969-12-01,32.78666666666667,-2.6766666666666663,0.11666666666666668
1970-03-01,45.6,-27.813333333333333,0.24666666666666667
1970-06-01,23.893333333333334,-3.486666666666667,0.020000000000000018
1970-09-01,17.776666666666667,-1.3133333333333332,-0.63
1970-12-01,39.53333333333333,4.069999999999999,-0.04000000000000001
1971-03-01,74.89666666666666,1.4833333333333332,0.3666666666666667
1971-06-01,27.133333333333336,-0.24666666666666703,-0.7999999999999999
1971-09-01,18.866666666666667,-0.22333333333333347,0.06666666666666665
1971-12-01,41.21333333333333,5.75,-0.5066666666666667
1972-03-01,69.8,-3.6133333333333333,-0.66
1972-06-01,13.43,-13.950000000000001,0.023333333333333355
1972-09-01,14.079999999999998,-5.01,0.38999999999999996
1972-12-01,23.44333333333333,-12.020000000000001,0.8533333333333334
1973-03-01,88.13,14.716666666666667,0.4466666666666667
1973-06-01,31.473333333333333,4.093333333333333,1.0033333333333334
1973-09-01,31.25333333333333,12.163333333333334,0.8966666666666666
1973-12-01,62.846666666666664,27.383333333333336,-0.21999999999999997
1974-03-01,142.06,68.64666666666666,-0.8799999999999999
1974-06-01,41.13,13.75,-0.7433333333333333
1974-09-01,28.313333333333333,9.223333333333334,-0.10333333333333332
1974-12-01,42.02,6.556666666666666,-1.0666666666666667
1975-03-01,82.02333333333333,8.61,-0.68
1975-06-01,22.19333333333333,-5.1866666666666665,-0.19666666666666666
1975-09-01,25.28333333333333,6.193333333333334,0.8133333333333334
1975-12-01,68.42666666666666,32.96333333333333,-0.82
1976-03-01,108.54,35.126666666666665,-1.0466666666666666
1976-06-01,11.903333333333334,-15.476666666666667,-0.7866666666666666
1976-09-01,13.486666666666666,-5.603333333333334,-0.47666666666666674
1976-12-01,40.38666666666666,4.923333333333333,-0.6966666666666667
1977-03-01,87.59666666666668,14.183333333333332,-0.016666666666666663
1977-06-01,26.58,-0.7999999999999998,-0.5433333333333333
1977-09-01,9.243333333333334,-9.846666666666666,-0.12333333333333334
1977-12-01,33.199999999999996,-2.263333333333333,0.5499999999999999
1978-03-01,65.92666666666666,-7.4866666666666655,0.3833333333333333
1978-06-01,33.483333333333334,6.103333333333333,0.033333333333333326
1978-09-01,36.96666666666667,17.87666666666667,-0.8966666666666666
1978-12-01,36.086666666666666,0.6233333333333334,-0.7566666666666667
1979-03-01,79.02666666666666,5.613333333333333,0.48333333333333334
1979-06-01,27.376666666666665,-0.003333333333333558,-0.02666666666666669
1979-09-01,18.23,-0.86,0.19333333333333333
1979-12-01,25.97,-9.493333333333332,0.8433333333333334
1980-03-01,70.24666666666667,-3.1666666666666665,0.5366666666666667
1980-06-01,30.58,3.1999999999999997,0.8066666666666666
1980-09-01,14.283333333333333,-4.806666666666666,0.86
1980-12-01,28.14,-7.323333333333333,0.7433333333333333
1981-03-01,89.88,16.46666666666667,-0.12333333333333334
1981-06-01,28.099999999999998,0.7200000000000001,0.59
1981-09-01,18.486666666666668,-0.6033333333333335,0.8766666666666666
1981-12-01,39.31333333333333,3.85,-0.25
1982-03-01,90.37,16.956666666666667,-0.03333333333333336
1982-06-01,14.633333333333333,-12.746666666666668,-0.58
1982-09-01,10.38,-8.709999999999999,0.05333333333333331
1982-12-01,22.996666666666666,-12.466666666666667,0.4166666666666667
1983-03-01,61.876666666666665,-11.536666666666667,0.8133333333333334
1983-06-01,44.43333333333334,17.05333333333333,-0.3166666666666667
1983-09-01,17.513333333333332,-1.5766666666666664,0.57
1983-12-01,40.50666666666667,5.043333333333334,0.24666666666666667
1984-03-01,98.92999999999999,25.516666666666666,-1.03
1984-06-01,18.253333333333334,-9.126666666666667,0.06
1984-09-01,31.040000000000003,11.950000000000001,-0.66
1984-12-01,33.92666666666667,-1.5366666666666668,0.09000000000000001
1985-03-01,49.56999999999999,-23.843333333333334,0.9033333333333333
1985-06-01,23.72666666666667,-3.6533333333333338,-0.16666666666666666
1985-09-01,18.08,-1.01,0.19999999999999996
1985-12-01,41.13333333333333,5.669999999999999,-0.09999999999999999
1986-03-01,45.52,-27.893333333333334,0.7599999999999999
1986-06-01,23.810000000000002,-3.5700000000000003,0.62
1986-09-01,28.536666666666665,9.446666666666667,-0.1433333333333333
1986-12-01,30.78,-4.683333333333334,-0.36333333333333334
1987-03-01,74.08666666666666,0.6733333333333343,-0.45
1987-06-01,21.99,-5.390000000000001,0.5833333333333334
1987-09-01,13.523333333333333,-5.566666666666666,0.13333333333333333
1987-12-01,40.42666666666667,4.963333333333334,0.4533333333333333
1988-03-01,46.6,-26.813333333333333,0.5466666666666666
1988-06-01,34.303333333333335,6.923333333333333,0.8933333333333332
1988-09-01,21.99,2.9000000000000004,0.9833333333333334
1988-12-01,48.526666666666664,13.063333333333333,0.5133333333333333
1989-03-01,69.84333333333333,-3.5700000000000025,0.06333333333333334
1989-06-01,44.46666666666667,17.086666666666666,0.11333333333333336
1989-09-01,12.736666666666666,-6.353333333333333,-0.40666666666666673
1989-12-01,33.053333333333335,-2.4099999999999997,0.14333333333333334
1990-03-01,52.053333333333335,-21.36,0.3833333333333333
1990-06-01,43.03,15.65,0.21
1990-09-01,17.786666666666665,-1.3033333333333332,0.15666666666666665
1990-12-01,24.853333333333335,-10.61,1.1366666666666667
1991-03-01,88.85333333333334,15.44,0.47000000000000003
1991-06-01,22.316666666666666,-5.0633333333333335,0.8933333333333332
1991-09-01,14.983333333333334,-4.1066666666666665,0.49666666666666665
1991-12-01,27.45,-8.013333333333334,0.5166666666666667
1992-03-01,53.82333333333333,-19.59,0.3833333333333333
1992-06-01,32.37,4.989999999999999,0.58
1992-09-01,22.97,3.8800000000000003,0.3
1992-12-01,40.14,4.676666666666667,-0.7766666666666667
1993-03-01,73.40666666666667,-0.006666666666667709,0.10666666666666665
1993-06-01,21.286666666666665,-6.093333333333334,0.6833333333333335
1993-09-01,24.266666666666666,5.176666666666667,0.6366666666666667
1993-12-01,43.69333333333333,8.229999999999999,-0.19999999999999998
1994-03-01,64.06,-9.353333333333333,-0.05666666666666668
1994-06-01,12.296666666666667,-15.083333333333334,0.10333333333333332
1994-09-01,7.8933333333333335,-11.196666666666665,0.07666666666666666
1994-12-01,28.643333333333334,-6.82,0.6
1995-03-01,88.30666666666667,14.893333333333333,-0.31333333333333335
1995-06-01,26.733333333333334,-0.6466666666666666,-0.16333333333333333
1995-09-01,15.706666666666669,-3.383333333333334,1.0266666666666666
1995-12-01,41.97,6.506666666666668,0.09333333333333332
1996-03-01,59.373333333333335,-14.04,0.24666666666666667
1996-06-01,28.456666666666667,1.0766666666666669,0.9166666666666666
1996-09-01,27.100000000000005,8.01,0.9033333333333333
1996-12-01,39.156666666666666,3.693333333333334,0.3333333333333333
1997-03-01,90.39999999999999,16.986666666666668,-0.06333333333333334
1997-06-01,21.55,-5.830000000000001,0.07333333333333333
1997-09-01,17.613333333333333,-1.4766666666666666,0.3133333333333334
1997-12-01,41.82666666666666,6.363333333333333,0.8766666666666666
1998-03-01,58.13,-15.283333333333331,1.2666666666666666
1998-06-01,35.96333333333333,8.583333333333334,0.9633333333333334
1998-09-01,35.14666666666667,16.05666666666667,1.21
1998-12-01,53.71333333333334,18.25,0.4266666666666667
1999-03-01,90.13333333333333,16.72,0.5866666666666667
1999-06-01,25.74333333333333,-1.6366666666666667,0.21000000000000005
1999-09-01,14.43,-4.66,1.05
1999-12-01,62.61666666666667,27.153333333333332,-0.5833333333333334
2000-03-01,114.55,41.13666666666666,-0.34
2000-06-01,37.03333333333333,9.653333333333332,-0.7133333333333333
2000-09-01,13.34666666666667,-5.743333333333333,0.9133333333333334
2000-12-01,71.92666666666666,36.46333333333333,-0.009999999999999995
2001-03-01,95.75,22.33666666666667,0.25
2001-06-01,19.55333333333333,-7.826666666666667,0.15333333333333335
2001-09-01,17.48,-1.61,0.5133333333333333
2001-12-01,48.15,12.686666666666667,-0.7366666666666667
2002-03-01,66.88666666666667,-6.526666666666666,-0.22999999999999998
2002-06-01,12.866666666666667,-14.513333333333334,1.1966666666666665
2002-09-01,10.063333333333333,-9.026666666666667,0.6566666666666666
2002-12-01,21.029999999999998,-14.433333333333332,1.21
2003-03-01,76.24666666666667,2.8333333333333335,0.43
2003-06-01,20.94666666666667,-6.433333333333334,0.9233333333333335
2003-09-01,17.41,-1.68,0.9666666666666667
2003-12-01,42.03333333333333,6.57,0.45
2004-03-01,88.33,14.916666666666666,0.52
2004-06-01,24.846666666666668,-2.5333333333333337,0.5766666666666667
2004-09-01,15.423333333333334,-3.6666666666666665,0.08666666666666667
2004-12-01,35.26,-0.20333333333333345,0.9500000000000001
2005-03-01,45.306666666666665,-28.106666666666666,0.8133333333333334
2005-06-01,23.820000000000004,-3.56,1.7433333333333334
2005-09-01,21.439999999999998,2.35,0.9899999999999999
2005-12-01,40.86666666666667,5.403333333333333,1.0833333333333333
2006-03-01,93.25666666666666,19.843333333333334,0.7933333333333333
2006-06-01,29.610000000000003,2.230000000000001,-0.8733333333333334
2006-09-01,14.76,-4.33,0.8466666666666667
2006-12-01,23.060000000000002,-12.403333333333334,1.2233333333333334
2007-03-01,84.00333333333333,10.59,0.9
2007-06-01,26.16,-1.22,0.46
2007-09-01,11.333333333333334,-7.756666666666667,0.9066666666666666
2007-12-01,43.72,8.256666666666666,0.7600000000000001
2008-03-01,72.86333333333333,-0.5499999999999984,0.44
2008-06-01,14.643333333333333,-12.736666666666666,0.33
2008-09-01,18.173333333333336,-0.9166666666666669,0.36000000000000004
2008-12-01,51.46,15.996666666666668,0.6466666666666666
2009-03-01,80.17666666666666,6.763333333333333,0.5566666666666666
2009-06-01,21.94333333333333,-5.4366666666666665,0.47333333333333333
2009-09-01,13.506666666666668,-5.583333333333333,1.57
2009-12-01,35.27,-0.19333333333333336,1.1166666666666667
2010-03-01,87.89333333333333,14.479999999999999,0.6533333333333333
2010-06-01,27.776666666666667,0.3966666666666665,0.7799999999999999
2010-09-01,36.81,17.720000000000002,0.39000000000000007
2010-12-01,75.42,39.95666666666667,-0.48666666666666664
2011-03-01,133.17,59.75666666666667,-0.013333333333333345
2011-06-01,24.78333333333333,-2.5966666666666667,-0.86
2011-09-01,16.39,-2.6999999999999997,0.6533333333333333
2011-12-01,57.88999999999999,22.426666666666666,0.21000000000000005
2012-03-01,93.77,20.356666666666666,-0.3766666666666667
2012-06-01,20.136666666666667,-7.243333333333333,-0.3066666666666667
2012-09-01,12.659999999999998,-6.43,0.4166666666666667
2012-12-01,30.713333333333328,-4.75,1.2233333333333334
2013-03-01,65.22666666666667,-8.186666666666667,1.1866666666666668
2013-06-01,28.363333333333333,0.9833333333333337,1.09
2013-09-01,14.770000000000001,-4.319999999999999,2.0566666666666666
2013-12-01,32.51,-2.9533333333333336,1.01
2014-03-01,82.84333333333333,9.430000000000001,0.6733333333333333
2014-06-01,26.146666666666665,-1.2333333333333334,1.1300000000000001
2014-09-01,14.003333333333332,-5.086666666666667,0.6433333333333334
2014-12-01,34.800000000000004,-0.6633333333333328,1.7233333333333334
2015-03-01,66.22,-7.193333333333334,0.9966666666666667
